sample_id,repository,workflow_id,workflow_path,commit_date,final_label,true_label,predicted_class,predicted_label,probability_LOW,probability_MEDIUM,probability_HIGH,confidence,correct,rf_correct,conf_bin
gha_0009377,nookat-io/nookat,183240750,.github/workflows/ci-builds.yml,2025-08-22T11:49:51Z,0,LOW,2,HIGH,0.14078424988466517,0.3873667499630032,0.4718490001523317,0.4718490001523317,False,False,"(0.0, 0.5]"
gha_0011902,untrace-dev/untrace-sdk,188437737,.github/workflows/elixir-sdk-release.yml,2025-09-11T14:50:00Z,0,LOW,2,HIGH,0.19990187622808833,0.3285134236747566,0.4715847000971549,0.4715847000971549,False,True,"(0.0, 0.5]"
gha_0006117,eramitgupta/laravel-disposable-email,157041261,.github/workflows/lint.yml,2025-05-29T18:26:16Z,0,LOW,2,HIGH,0.3532057881351389,0.17599552529908563,0.4707986865657755,0.4707986865657755,False,False,"(0.0, 0.5]"
gha_0011995,valkey-io/valkey-swift,152382696,.github/workflows/ci.yml,2025-04-07T11:10:33Z,0,LOW,2,HIGH,0.24191940128264167,0.2903864961942687,0.46769410252308957,0.46769410252308957,False,False,"(0.0, 0.5]"
gha_0007248,irgaly/compose-navigation3-resultstate,189461952,.github/workflows/build-test.yml,2025-09-21T02:35:41Z,0,LOW,2,HIGH,0.16845597975013168,0.36808228934502496,0.4634617309048435,0.4634617309048435,False,False,"(0.0, 0.5]"
gha_0000144,666fy666/WebMoniter,215269457,.github/workflows/docker-build-push.yml,2025-12-12T08:26:09Z,0,LOW,2,HIGH,0.3362254942091025,0.2031998809707751,0.46057462482012246,0.46057462482012246,False,True,"(0.0, 0.5]"
gha_0005908,editor-code-assistant/eca,168843573,.github/workflows/release.yml,2025-08-14T17:21:28Z,0,LOW,2,HIGH,0.24368931997490428,0.30198807968301034,0.4543226003420854,0.4543226003420854,False,False,"(0.0, 0.5]"
gha_0008598,mattdef/rustrland,180905042,.github/workflows/security.yml,2025-08-13T17:49:21Z,0,LOW,2,HIGH,0.309752236273696,0.23594946632456412,0.4542982974017398,0.4542982974017398,False,False,"(0.0, 0.5]"
gha_0003742,akirak/nix-playwright-mcp,152609641,.github/workflows/update-deps.yml,2025-08-11T21:09:23Z,0,LOW,2,HIGH,0.19584919973697995,0.3512245815356844,0.45292621872733557,0.45292621872733557,False,True,"(0.0, 0.5]"
gha_0003543,a2aproject/a2a-java,172586120,.github/workflows/run-tck.yml,2025-07-17T19:15:21Z,0,LOW,2,HIGH,0.20493700426397363,0.3422150997579422,0.4528478959780842,0.4528478959780842,False,False,"(0.0, 0.5]"
gha_0011066,snowmead/rust-docs-mcp,169277854,.github/workflows/claude-code-review.yml,2025-07-16T16:07:21Z,0,LOW,2,HIGH,0.22578738407018112,0.3243371916876714,0.44987542424214744,0.44987542424214744,False,True,"(0.0, 0.5]"
gha_0001855,LiteSuggarDEV/LiteBot-NEO,164686034,.github/workflows/PR.yml,2025-05-28T03:14:32Z,0,LOW,2,HIGH,0.24603044103646696,0.3201252323898414,0.4338443265736916,0.4338443265736916,False,False,"(0.0, 0.5]"
gha_0011461,taurgis/sfcc-dev-mcp,180453367,.github/workflows/ci.yml,2025-08-12T12:45:00Z,0,LOW,2,HIGH,0.22260559527670018,0.3456552449204269,0.431739159802873,0.431739159802873,False,False,"(0.0, 0.5]"
gha_0012660,xun082/DocFlow,162872779,.github/workflows/lint.yml,2025-11-03T06:15:07Z,0,LOW,2,HIGH,0.30203279442927317,0.2703198150497993,0.4276473905209276,0.4276473905209276,False,False,"(0.0, 0.5]"
gha_0000907,DVNghiem/Velithon,162575563,.github/workflows/release-CI.yml,2025-05-17T15:19:33Z,0,LOW,2,HIGH,0.2452491741924162,0.33125052320514053,0.4235003026024432,0.4235003026024432,False,False,"(0.0, 0.5]"
gha_0007405,jerseycheese/Narraitor,185702830,.github/workflows/storybook-preview.yml,2025-11-01T16:23:46Z,0,LOW,2,HIGH,0.3443031553591609,0.23231912162990903,0.42337772301093,0.42337772301093,False,False,"(0.0, 0.5]"
gha_0002390,OlivierNDO/framecheck,155323041,.github/workflows/coverage.yml,2025-05-13T22:37:08Z,0,LOW,2,HIGH,0.19762945622350492,0.38071224387663133,0.4216582998998637,0.4216582998998637,False,False,"(0.0, 0.5]"
gha_0007691,kako-jun/lawkit,172656046,.github/workflows/ci.yml,2025-07-15T05:13:23Z,0,LOW,2,HIGH,0.203255109778501,0.37688809528836914,0.4198567949331297,0.4198567949331297,False,False,"(0.0, 0.5]"
gha_0003741,akirak/nix-playwright-mcp,152609641,.github/workflows/update-deps.yml,2025-06-30T10:13:39Z,0,LOW,2,HIGH,0.1993640928731162,0.38192713783107146,0.41870876929581236,0.41870876929581236,False,True,"(0.0, 0.5]"
gha_0003738,akirak/nix-playwright-mcp,152609641,.github/workflows/update-deps.yml,2025-03-28T12:09:10Z,0,LOW,2,HIGH,0.1993640928731162,0.38192713783107146,0.41870876929581236,0.41870876929581236,False,True,"(0.0, 0.5]"
gha_0003739,akirak/nix-playwright-mcp,152609641,.github/workflows/update-deps.yml,2025-03-31T22:27:41Z,0,LOW,2,HIGH,0.1993640928731162,0.38192713783107146,0.41870876929581236,0.41870876929581236,False,True,"(0.0, 0.5]"
gha_0003740,akirak/nix-playwright-mcp,152609641,.github/workflows/update-deps.yml,2025-05-05T03:27:44Z,0,LOW,2,HIGH,0.1993640928731162,0.38192713783107146,0.41870876929581236,0.41870876929581236,False,True,"(0.0, 0.5]"
gha_0008918,mintmcp/agent-security,195746630,.github/workflows/ci.yml,2025-10-13T20:36:07Z,0,LOW,2,HIGH,0.1931955580128031,0.3892659965944447,0.4175384453927522,0.4175384453927522,False,False,"(0.0, 0.5]"
gha_0000795,CogStack/cogstack-nlp,170469551,.github/workflows/medcat-service_run-tests.yml,2025-08-26T09:30:36Z,0,LOW,2,HIGH,0.34409397312453927,0.23842845144524935,0.41747757543021147,0.41747757543021147,False,False,"(0.0, 0.5]"
gha_0009915,patroninc/patron,185802835,.github/workflows/sdk_generation.yaml,2025-09-02T04:25:44Z,0,LOW,2,HIGH,0.3697580289233796,0.21830827951953535,0.411933691557085,0.411933691557085,False,True,"(0.0, 0.5]"
gha_0012739,yichuan-w/LEANN,178937544,.github/workflows/link-check.yml,2025-11-13T21:05:00Z,0,LOW,2,HIGH,0.3838597041629802,0.2045048017909138,0.41163549404610605,0.41163549404610605,False,True,"(0.0, 0.5]"
gha_0012737,yichuan-w/LEANN,178937544,.github/workflows/link-check.yml,2025-08-04T06:06:24Z,0,LOW,2,HIGH,0.37848069820162633,0.21030019827619123,0.41121910352218244,0.41121910352218244,False,True,"(0.0, 0.5]"
gha_0012621,xPathin/windsurf-bin-arch,164280791,.github/workflows/update.yml,2025-05-26T10:02:47Z,0,LOW,2,HIGH,0.3592765590152498,0.2295485386558742,0.41117490232887605,0.41117490232887605,False,True,"(0.0, 0.5]"
gha_0000793,CogStack/cogstack-nlp,170469551,.github/workflows/medcat-service_run-tests.yml,2025-06-25T08:07:01Z,0,LOW,2,HIGH,0.22427219246359154,0.3647672898417649,0.41096051769464365,0.41096051769464365,False,True,"(0.0, 0.5]"
gha_0010273,quitenoisemaker/shipping-tracker,164410163,.github/workflows/test.yml,2025-05-27T22:20:47Z,0,LOW,2,HIGH,0.20753258412982328,0.38175077574270183,0.41071664012747494,0.41071664012747494,False,False,"(0.0, 0.5]"
gha_0012104,vibe-log/vibe-log-cli,183328699,.github/workflows/build-verification.yml,2025-08-22T16:49:27Z,0,LOW,2,HIGH,0.3033711385855091,0.28690833494830603,0.40972052646618484,0.40972052646618484,False,False,"(0.0, 0.5]"
gha_0007943,lancedb/lance-graph,195673407,.github/workflows/build.yml,2025-10-06T22:05:50Z,0,LOW,2,HIGH,0.21059024058811704,0.38052219022954875,0.4088875691823342,0.4088875691823342,False,False,"(0.0, 0.5]"
gha_0001877,LokiExtensions/Loki_AdminComponents,176553526,.github/workflows/unit-tests.yml,2025-07-23T14:48:17Z,0,LOW,2,HIGH,0.3470472993974629,0.24494261241607673,0.40801008818646034,0.40801008818646034,False,True,"(0.0, 0.5]"
gha_0007989,laravel/roster,174509261,.github/workflows/coding-standards.yml,2025-07-14T12:08:17Z,0,LOW,2,HIGH,0.3320234861301591,0.2609679710047876,0.40700854286505334,0.40700854286505334,False,False,"(0.0, 0.5]"
gha_0011462,taurgis/sfcc-dev-mcp,180453367,.github/workflows/ci.yml,2025-08-13T06:31:55Z,0,LOW,2,HIGH,0.25643597794019685,0.3463775199140618,0.3971865021457414,0.3971865021457414,False,False,"(0.0, 0.5]"
gha_0006231,fabricio3g/FlaxeoUI,218422531,.github/workflows/build.yml,2025-12-24T04:57:22Z,0,LOW,2,HIGH,0.24290970311851595,0.36001204368464146,0.3970782531968426,0.3970782531968426,False,False,"(0.0, 0.5]"
gha_0010921,shakugannosaints/IMScreenNotation,172815391,.github/workflows/quality.yml,2025-07-06T07:49:03Z,0,LOW,2,HIGH,0.32936551289249705,0.2760974917056114,0.3945369954018916,0.3945369954018916,False,False,"(0.0, 0.5]"
gha_0009913,patroninc/patron,185751073,.github/workflows/docker-build.yml,2025-09-22T07:30:46Z,0,LOW,2,HIGH,0.37768172754503854,0.23017057756067777,0.39214769489428375,0.39214769489428375,False,False,"(0.0, 0.5]"
gha_0006635,gnosispay/ui,180518773,.github/workflows/docker-ui.yml,2025-08-11T12:22:58Z,0,LOW,2,HIGH,0.31764390115914254,0.29065625181542176,0.3916998470254357,0.3916998470254357,False,False,"(0.0, 0.5]"
gha_0005507,davepoon/claude-code-subagents-collection,177933093,.github/workflows/validate-subagents.yml,2025-07-30T05:28:49Z,0,LOW,2,HIGH,0.3206504626440783,0.28937647610298395,0.3899730612529378,0.3899730612529378,False,True,"(0.0, 0.5]"
gha_0005224,coenttb/swift-io,218476559,.github/workflows/swift-format.yml,2025-12-24T10:15:56Z,0,LOW,2,HIGH,0.33981800194524553,0.2767353254421156,0.3834466726126388,0.3834466726126388,False,True,"(0.0, 0.5]"
gha_0002389,OlivierNDO/framecheck,155323041,.github/workflows/coverage.yml,2025-04-14T18:21:59Z,0,LOW,2,HIGH,0.29566271925006454,0.32159222506324914,0.3827450556866863,0.3827450556866863,False,False,"(0.0, 0.5]"
gha_0011901,untrace-dev/untrace-sdk,188434565,.github/workflows/go-sdk-release.yml,2025-09-11T14:40:28Z,0,LOW,2,HIGH,0.25745231468180096,0.3635732961115862,0.3789743892066129,0.3789743892066129,False,False,"(0.0, 0.5]"
gha_0000260,Adonca2203/waycap-rs,164893888,.github/workflows/docs.yml,2025-06-19T23:14:29Z,0,LOW,2,HIGH,0.3734573472932533,0.2479263936101691,0.37861625909657765,0.37861625909657765,False,True,"(0.0, 0.5]"
gha_0010222,qdhenry/Claude-Command-Suite,173110506,.github/workflows/pr-check.yml,2025-08-07T23:05:46Z,0,LOW,2,HIGH,0.2898295871742712,0.3354716783345365,0.37469873449119234,0.37469873449119234,False,False,"(0.0, 0.5]"
gha_0003051,Syonix/ha-wiser-by-feller,159211718,.github/workflows/test.yml,2025-05-01T11:34:48Z,0,LOW,2,HIGH,0.319185263211069,0.32065024718242835,0.3601644896065026,0.3601644896065026,False,False,"(0.0, 0.5]"
gha_0002001,Mai-xiyu/minecraft-mod-translator,167472899,.github/workflows/deploy-pages.yml,2025-06-09T20:27:15Z,2,HIGH,0,LOW,0.722483702378665,0.18002720261067545,0.09748909501065955,0.722483702378665,False,False,"(0.7, 0.8]"
gha_0007012,hydraide/hydraide,178729237,.github/workflows/label-needs-review.yml,2025-09-15T09:16:45Z,2,HIGH,0,LOW,0.7209481738895241,0.12380449454169153,0.15524733156878442,0.7209481738895241,False,False,"(0.7, 0.8]"
gha_0010805,secmon-lab/warren,190241350,.github/workflows/cache-cleanup.yml,2025-09-18T00:39:06Z,2,HIGH,0,LOW,0.7194359384214035,0.11553229651405718,0.16503176506453934,0.7194359384214035,False,False,"(0.7, 0.8]"
gha_0007009,hydraide/hydraide,178729236,.github/workflows/label-merged.yml,2025-09-15T09:16:45Z,2,HIGH,0,LOW,0.7072695110169666,0.13426139064784084,0.15846909833519254,0.7072695110169666,False,False,"(0.7, 0.8]"
gha_0010255,qte77/context-engineering-template,172961400,.github/workflows/write-llms-txt.yaml,2025-07-07T05:09:14Z,2,HIGH,0,LOW,0.7018497693091522,0.1611827406684042,0.13696749002244363,0.7018497693091522,False,False,"(0.7, 0.8]"
gha_0009053,mooncitydev/https-github.com-freqtrade-freqtrade,171748515,.github/workflows/pre-commit-update.yml,2025-04-22T04:56:45Z,2,HIGH,0,LOW,0.6977969225378442,0.14330407043810342,0.15889900702405235,0.6977969225378442,False,False,"(0.6, 0.7]"
gha_0004937,carlosedp/morphedit,170445792,.github/workflows/security.yml,2025-08-18T13:25:47Z,2,HIGH,0,LOW,0.6947349106308287,0.10458124572026012,0.20068384364891123,0.6947349106308287,False,False,"(0.6, 0.7]"
gha_0009054,mooncitydev/https-github.com-freqtrade-freqtrade,172225000,.github/workflows/binance-lev-tier-update.yml,2025-04-22T05:00:33Z,2,HIGH,0,LOW,0.6946276018789269,0.16445972974097026,0.14091266838010286,0.6946276018789269,False,False,"(0.6, 0.7]"
gha_0010531,roperscrossroads/meshsense-docker-arm64,168952379,.github/workflows/docker-publish.yml,2025-06-17T03:12:51Z,2,HIGH,0,LOW,0.6860607181776944,0.11632695806011382,0.19761232376219165,0.6860607181776944,False,False,"(0.6, 0.7]"
gha_0007010,hydraide/hydraide,178729237,.github/workflows/label-needs-review.yml,2025-08-04T12:47:06Z,2,HIGH,0,LOW,0.6851611822817212,0.12878342007087054,0.1860553976474082,0.6851611822817212,False,False,"(0.6, 0.7]"
gha_0000430,AtaraxiaSpaceFoundation/Europa-Station-14,176931148,.github/workflows/labeler-size.yml,2025-04-16T23:01:31Z,2,HIGH,0,LOW,0.6757162331802167,0.17761985835222482,0.14666390846755842,0.6757162331802167,False,False,"(0.6, 0.7]"
gha_0000306,Alexbeav/devops-phonebook-demo,174570872,.github/workflows/update-image-tags.yaml,2025-07-13T10:09:46Z,2,HIGH,0,LOW,0.6700945058367084,0.18734188344395572,0.1425636107193359,0.6700945058367084,False,False,"(0.6, 0.7]"
gha_0011899,untrace-dev/untrace-sdk,187581191,.github/workflows/changeset-npm-release.yml,2025-09-09T17:52:16Z,2,HIGH,0,LOW,0.668948095737344,0.19108230157337266,0.1399696026892832,0.668948095737344,False,False,"(0.6, 0.7]"
gha_0003182,The-Swarm-Corporation/Agents-Beginner-Guide,158636524,.github/workflows/stale.yml,2025-04-28T00:25:22Z,2,HIGH,0,LOW,0.6650056453749534,0.053778001571612645,0.2812163530534339,0.6650056453749534,False,False,"(0.6, 0.7]"
gha_0003195,The-Swarm-Corporation/DART,158652807,.github/workflows/stale.yml,2025-04-28T03:12:46Z,2,HIGH,0,LOW,0.6650056453749534,0.053778001571612645,0.2812163530534339,0.6650056453749534,False,False,"(0.6, 0.7]"
gha_0000126,4C-multiphysics/fourcipp,156008812,.github/workflows/update_4C_metadata_schema_file.yaml,2025-04-14T12:03:26Z,2,HIGH,0,LOW,0.66287068111117,0.18792702767255223,0.14920229121627784,0.66287068111117,False,False,"(0.6, 0.7]"
gha_0007014,hydraide/hydraide,178729238,.github/workflows/pr-title-labeler.yml,2025-08-20T07:13:57Z,2,HIGH,0,LOW,0.6627915224297237,0.1936852539206131,0.14352322364966316,0.6627915224297237,False,False,"(0.6, 0.7]"
gha_0010106,pravets/oscript-images,167486786,.github/workflows/build-oscript.yml,2025-07-24T10:25:50Z,2,HIGH,0,LOW,0.642114470893818,0.20720250504385138,0.15068302406233058,0.642114470893818,False,False,"(0.6, 0.7]"
gha_0007013,hydraide/hydraide,178729238,.github/workflows/pr-title-labeler.yml,2025-08-05T03:36:53Z,2,HIGH,0,LOW,0.6420143053974086,0.23307226633224543,0.12491342827034602,0.6420143053974086,False,False,"(0.6, 0.7]"
gha_0004936,carlosedp/morphedit,170445792,.github/workflows/security.yml,2025-07-08T16:54:12Z,2,HIGH,0,LOW,0.6410914581558859,0.11809133802214326,0.2408172038219708,0.6410914581558859,False,False,"(0.6, 0.7]"
gha_0007015,hydraide/hydraide,178729238,.github/workflows/pr-title-labeler.yml,2025-09-15T09:16:45Z,2,HIGH,0,LOW,0.6388115907479334,0.21531385731545863,0.14587455193660812,0.6388115907479334,False,False,"(0.6, 0.7]"
gha_0002208,Moonsong-Labs/agent-prompttrain,168826938,.github/workflows/docker-publish.yml,2025-06-17T19:45:46Z,2,HIGH,0,LOW,0.6381138102235823,0.21644705098299505,0.1454391387934228,0.6381138102235823,False,False,"(0.6, 0.7]"
gha_0002207,Moonsong-Labs/agent-prompttrain,168826938,.github/workflows/docker-publish.yml,2025-06-02T13:32:53Z,2,HIGH,0,LOW,0.6381138102235823,0.21644705098299505,0.1454391387934228,0.6381138102235823,False,False,"(0.6, 0.7]"
gha_0005997,element-hq/sygnal,167447497,.github/workflows/triage_labelled.yml,2022-11-02T15:01:42Z,2,HIGH,0,LOW,0.6356639620215592,0.16308385391349225,0.20125218406494844,0.6356639620215592,False,False,"(0.6, 0.7]"
gha_0004935,carlosedp/morphedit,170445792,.github/workflows/security.yml,2025-07-08T12:48:36Z,2,HIGH,0,LOW,0.6330657931335337,0.11603490138680901,0.2508993054796572,0.6330657931335337,False,False,"(0.6, 0.7]"
gha_0005390,cynkra/dd,155389916,.github/workflows/R-CMD-check-status.yaml,2025-04-11T07:27:42Z,2,HIGH,0,LOW,0.6312951444173885,0.16472442836072318,0.20398042722188822,0.6312951444173885,False,False,"(0.6, 0.7]"
gha_0000425,AtaraxiaSpaceFoundation/Europa-Station-14,176931144,.github/workflows/labeler-conflict.yml,2025-04-16T23:02:47Z,2,HIGH,0,LOW,0.6298707419165592,0.17432392662384885,0.19580533145959184,0.6298707419165592,False,False,"(0.6, 0.7]"
gha_0005281,conductor-oss/conductor-mcp,163930920,.github/workflows/publish.yml,2025-05-23T21:59:21Z,2,HIGH,0,LOW,0.6254891382443014,0.219258877162288,0.15525198459341072,0.6254891382443014,False,False,"(0.6, 0.7]"
gha_0007007,hydraide/hydraide,178729236,.github/workflows/label-merged.yml,2025-08-04T12:47:06Z,2,HIGH,0,LOW,0.6251492215093091,0.08584825129414433,0.28900252719654673,0.6251492215093091,False,False,"(0.6, 0.7]"
gha_0012733,yichuan-w/LEANN,176706227,.github/workflows/build-and-publish.yml,2025-07-25T02:35:12Z,2,HIGH,0,LOW,0.6198319259053447,0.25463989158495454,0.12552818250970071,0.6198319259053447,False,False,"(0.6, 0.7]"
gha_0012734,yichuan-w/LEANN,176706227,.github/workflows/build-and-publish.yml,2025-07-27T09:22:54Z,2,HIGH,0,LOW,0.6198319259053447,0.25463989158495454,0.12552818250970071,0.6198319259053447,False,False,"(0.6, 0.7]"
gha_0000877,DRYTRIX/TimeTracker,184071327,.github/workflows/docker-publish.yml,2025-09-03T09:05:10Z,2,HIGH,0,LOW,0.6175635500801078,0.24038906357299258,0.1420473863468996,0.6175635500801078,False,True,"(0.6, 0.7]"
gha_0000984,Deng-Xian-Sheng/cherthon,165188784,.github/workflows/project-updater.yml,2025-05-30T05:01:40Z,2,HIGH,0,LOW,0.6170322656279967,0.22965139857211336,0.15331633579988999,0.6170322656279967,False,False,"(0.6, 0.7]"
gha_0007417,jfrog/evidence-extractor,158686483,.github/workflows/cla.yml,2025-04-28T07:28:43Z,2,HIGH,0,LOW,0.6146069509395474,0.19820417172042185,0.18718887734003067,0.6146069509395474,False,False,"(0.6, 0.7]"
gha_0007522,john-ml/cs7480-categories-for-pl,187879717,.github/workflows/build-pdf.yml,2025-10-03T19:56:56Z,2,HIGH,0,LOW,0.6142661080212755,0.2778926206447913,0.10784127133393331,0.6142661080212755,False,False,"(0.6, 0.7]"
gha_0003551,a2aproject/a2a-java,180003478,.github/workflows/release-please.yml,2025-08-08T11:39:23Z,2,HIGH,0,LOW,0.6018492078963342,0.3521907161670805,0.04596007593658527,0.6018492078963342,False,False,"(0.6, 0.7]"
gha_0006619,gnodet/mvx,190418542,.github/workflows/deploy-website.yml,2025-09-18T13:58:37Z,2,HIGH,0,LOW,0.6011175852519944,0.2871479265206899,0.11173448822731576,0.6011175852519944,False,False,"(0.6, 0.7]"
gha_0010952,shogomuranushi/feedback-widget,167602163,.github/workflows/docker-build.yml,2025-06-10T10:40:43Z,2,HIGH,0,LOW,0.5881697642954624,0.21474088637252622,0.19708934933201142,0.5881697642954624,False,False,"(0.5, 0.6]"
gha_0005586,dergigi/vibeline-ui,154433327,.github/workflows/docker.yml,2025-04-07T10:49:37Z,2,HIGH,0,LOW,0.5841113317496043,0.2792403349262814,0.1366483333241142,0.5841113317496043,False,False,"(0.5, 0.6]"
gha_0005148,cnlohr/cilbox,167847155,.github/workflows/build.yml,2025-06-18T11:30:24Z,2,HIGH,0,LOW,0.5834972164645904,0.25692400186501524,0.15957878167039427,0.5834972164645904,False,False,"(0.5, 0.6]"
gha_0010544,royisme/codebase-rag,204405373,.github/workflows/docs-deploy.yml,2025-11-06T06:24:13Z,2,HIGH,0,LOW,0.5827457981002877,0.25684067182234915,0.16041353007736317,0.5827457981002877,False,False,"(0.5, 0.6]"
gha_0010220,qdhenry/Claude-Command-Suite,168562659,.github/workflows/update-changelog.yml,2025-07-27T14:36:53Z,2,HIGH,0,LOW,0.5810585225263809,0.24270168369871545,0.17623979377490365,0.5810585225263809,False,False,"(0.5, 0.6]"
gha_0003371,Vahor/n8n-kit,182184433,.github/workflows/release.yml,2025-08-19T15:50:22Z,2,HIGH,0,LOW,0.5763846504964494,0.2236640571815144,0.19995129232203615,0.5763846504964494,False,False,"(0.5, 0.6]"
gha_0004141,arinspunk/claude-talk-to-figma-mcp,174791449,.github/workflows/build-dxt.yml,2025-07-15T20:17:34Z,2,HIGH,0,LOW,0.5747524532651332,0.25394974055125846,0.17129780618360835,0.5747524532651332,False,False,"(0.5, 0.6]"
gha_0003193,The-Swarm-Corporation/DART,158652803,.github/workflows/docs.yml,2025-04-28T03:12:46Z,2,HIGH,0,LOW,0.5720849185730429,0.17937418228966703,0.24854089913729002,0.5720849185730429,False,False,"(0.5, 0.6]"
gha_0003180,The-Swarm-Corporation/Agents-Beginner-Guide,158636520,.github/workflows/docs.yml,2025-04-28T00:25:22Z,2,HIGH,0,LOW,0.5720849185730429,0.17937418228966703,0.24854089913729002,0.5720849185730429,False,False,"(0.5, 0.6]"
gha_0007535,jomadu/ai-rules-manager,178453380,.github/workflows/build.yml,2025-08-01T18:39:39Z,2,HIGH,0,LOW,0.5683278612768414,0.28728334759785945,0.14438879112529907,0.5683278612768414,False,False,"(0.5, 0.6]"
gha_0000370,AptS-1547/shortlinker,164438128,.github/workflows/docker-image.yml,2025-05-29T14:30:49Z,2,HIGH,0,LOW,0.5651949393533312,0.24837005200382223,0.1864350086428466,0.5651949393533312,False,False,"(0.5, 0.6]"
gha_0001121,EralChen/vunk-markdown,167590491,.github/workflows/deploy-github-page.yml,2025-06-10T09:44:46Z,2,HIGH,0,LOW,0.5581519050001592,0.2996746965581882,0.14217339844165264,0.5581519050001592,False,False,"(0.5, 0.6]"
gha_0005637,dhyansraj/mcp-mesh,167113345,.github/workflows/dependency-update.yml,2025-06-19T19:22:37Z,2,HIGH,0,LOW,0.5548345630844957,0.15883916711279705,0.28632626980270726,0.5548345630844957,False,False,"(0.5, 0.6]"
gha_0012735,yichuan-w/LEANN,176706227,.github/workflows/build-and-publish.yml,2025-08-14T08:02:24Z,2,HIGH,0,LOW,0.5540062011621496,0.29988987680906554,0.1461039220287848,0.5540062011621496,False,False,"(0.5, 0.6]"
gha_0011155,spherical-up/Easy-AI-CodeReview,169674175,.github/workflows/build_images.yml,2025-06-20T05:58:30Z,2,HIGH,0,LOW,0.5476341996968043,0.2991237897703688,0.15324201053282702,0.5476341996968043,False,False,"(0.5, 0.6]"
gha_0008174,linluo208/chmlFrp_docker,185570679,.github/workflows/docker-publish.yml,2025-09-01T07:23:54Z,2,HIGH,0,LOW,0.5405173094088563,0.13660838579555445,0.32287430479558915,0.5405173094088563,False,False,"(0.5, 0.6]"
gha_0011055,smoqadam/git-pocket,168906704,.github/workflows/publish.yaml,2025-06-29T12:07:01Z,2,HIGH,0,LOW,0.5382124305183326,0.40424195052293194,0.05754561895873554,0.5382124305183326,False,False,"(0.5, 0.6]"
gha_0002237,Mythical-Github/ue4ss_installer_gui,155813897,.github/workflows/dev_releases.yml,2025-04-14T22:06:12Z,2,HIGH,0,LOW,0.5359656908820101,0.17890799039514382,0.28512631872284616,0.5359656908820101,False,True,"(0.5, 0.6]"
gha_0003993,anthropics/claude-code-action,162895555,.github/workflows/claude.yml,2025-05-23T04:43:54Z,2,HIGH,0,LOW,0.5335008060026714,0.3935876146602012,0.07291157933712755,0.5335008060026714,False,False,"(0.5, 0.6]"
gha_0002989,StacklokLabs/osv-mcp,160052438,.github/workflows/security.yml,2025-08-12T10:06:49Z,2,HIGH,0,LOW,0.5331981881586731,0.13859540815557245,0.3282064036857545,0.5331981881586731,False,False,"(0.5, 0.6]"
gha_0003372,Vahor/n8n-kit,182184433,.github/workflows/release.yml,2025-08-22T17:27:53Z,2,HIGH,0,LOW,0.5308413449326574,0.2630292205861328,0.20612943448120968,0.5308413449326574,False,False,"(0.5, 0.6]"
gha_0007555,jon4hz/jellysweep,182089606,.github/workflows/pr-docker.yml,2025-08-26T14:32:30Z,2,HIGH,0,LOW,0.527856687483717,0.21560577922057358,0.2565375332957095,0.527856687483717,False,False,"(0.5, 0.6]"
gha_0011785,tuannvm/haproxy-mcp-server,166390624,.github/workflows/slash-commands.yml,2025-06-05T04:22:26Z,2,HIGH,0,LOW,0.5264872719617011,0.30807744261806397,0.16543528542023492,0.5264872719617011,False,False,"(0.5, 0.6]"
gha_0008086,leonardsellem/readwise-vector-db,170460025,.github/workflows/perf.yml,2025-06-24T14:32:51Z,2,HIGH,0,LOW,0.5207095927849998,0.15212224905861257,0.3271681581563876,0.5207095927849998,False,False,"(0.5, 0.6]"
gha_0003995,anthropics/claude-code-action,162895555,.github/workflows/claude.yml,2025-10-20T16:11:13Z,2,HIGH,0,LOW,0.5179929556071149,0.4049569996641377,0.07705004472874742,0.5179929556071149,False,False,"(0.5, 0.6]"
gha_0012632,xcalts/scopez,162591000,.github/workflows/publish.yml,2025-05-17T17:53:33Z,2,HIGH,0,LOW,0.5140263971761212,0.28128938560406574,0.204684217219813,0.5140263971761212,False,False,"(0.5, 0.6]"
gha_0000497,Azure-Samples/azure-search-openai-demo-purviewdatasecurity,168747791,.github/workflows/nightly-jobs.yaml,2025-06-16T05:56:31Z,2,HIGH,0,LOW,0.5133395470356378,0.17059596461030607,0.31606448835405604,0.5133395470356378,False,False,"(0.5, 0.6]"
gha_0002607,RashRAJ/awesome-adk,158989406,.github/workflows/quality-check.yml,2025-04-29T13:25:04Z,2,HIGH,0,LOW,0.5113806042182424,0.21281515474761584,0.2758042410341418,0.5113806042182424,False,False,"(0.5, 0.6]"
gha_0004302,avkcode/leaquor,158030980,.github/workflows/ci.yml,2025-04-24T14:10:43Z,2,HIGH,0,LOW,0.5094007117653045,0.20037249698120163,0.2902267912534937,0.5094007117653045,False,False,"(0.5, 0.6]"
gha_0003994,anthropics/claude-code-action,162895555,.github/workflows/claude.yml,2025-08-26T16:46:56Z,2,HIGH,0,LOW,0.508924304651515,0.4079434494774223,0.08313224587106278,0.508924304651515,False,False,"(0.5, 0.6]"
gha_0010253,qte77/context-engineering-template,172961396,.github/workflows/links-fail-fast.yaml,2025-07-07T05:09:14Z,2,HIGH,0,LOW,0.5062095344499495,0.2381107862708458,0.25567967927920465,0.5062095344499495,False,False,"(0.5, 0.6]"
